,question,source,rank,rating,code,username,voteid,word_count,gp,size
384,1,0,1,3,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return -1;
  // Find the maximum and minimum from the integer array
  // Return the difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",3368542,385,65,"3368542public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return -1;
  // Find the maximum and minimum from the integer array
  // Return the difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",2
385,1,1,3,1,"public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return -1;
  // Find the maximum and minimum from the integer array
  // Return the difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",3368542,386,65,"3368542public int maxDifference(int[] input){
  if(input.length == 0 || input == null)
    return -1;
  // Find the maximum and minimum from the integer array
  // Return the difference of max and min.
  int max = -2147483648;
  int min = 2147483647;
  
  for(int i = 0; i < input.length; i++){
    if(input[i] > max)
      max = input[i];
    if(input[i] < min)
      min = input[i];
  }
  return max - min;
}


",2
386,1,1,3,1,"int largestDifferenceInArray(int a[]) {
  
}",2442936,387,5,"2442936int largestDifferenceInArray(int a[]) {
  
}",10
387,1,1,5,1,"int largestDifferenceInArray(int a[]) {
  
}",2442936,388,5,"2442936int largestDifferenceInArray(int a[]) {
  
}",10
388,1,0,4,2,"int largestDifferenceInArray(int a[]) {
  
}",2442936,389,5,"2442936int largestDifferenceInArray(int a[]) {
  
}",10
389,1,1,4,1,"int largestDifferenceInArray(int a[]) {
  
}",2442936,390,5,"2442936int largestDifferenceInArray(int a[]) {
  
}",10
390,1,1,2,1,"int largestDifferenceInArray(int a[]) {
  
}",2442936,391,5,"2442936int largestDifferenceInArray(int a[]) {
  
}",10
391,1,0,1,2,"int largestDifferenceInArray(int a[]) {
  
}",2442936,392,5,"2442936int largestDifferenceInArray(int a[]) {
  
}",10
392,1,0,5,1,"int largestDifferenceInArray(int a[]) {
  
}",2442936,393,5,"2442936int largestDifferenceInArray(int a[]) {
  
}",10
393,1,0,3,1,"int largestDifferenceInArray(int a[]) {
  
}",2442936,394,5,"2442936int largestDifferenceInArray(int a[]) {
  
}",10
394,1,1,1,1,"int largestDifferenceInArray(int a[]) {
  
}",2442936,395,5,"2442936int largestDifferenceInArray(int a[]) {
  
}",10
395,1,0,2,1,"int largestDifferenceInArray(int a[]) {
  
}",2442936,396,5,"2442936int largestDifferenceInArray(int a[]) {
  
}",10
396,1,1,3,1,"int largestDifferenceInArray(int[] a) {
 /* determines largest difference between two elements in array */
}",2442936,397,15,"2442936int largestDifferenceInArray(int[] a) {
 /* determines largest difference between two elements in array */
}",7
397,1,1,2,1,"int largestDifferenceInArray(int[] a) {
 /* determines largest difference between two elements in array */
}",2442936,398,15,"2442936int largestDifferenceInArray(int[] a) {
 /* determines largest difference between two elements in array */
}",7
398,1,0,3,1,"int largestDifferenceInArray(int[] a) {
 /* determines largest difference between two elements in array */
}",2442936,399,15,"2442936int largestDifferenceInArray(int[] a) {
 /* determines largest difference between two elements in array */
}",7
399,1,0,2,1,"int largestDifferenceInArray(int[] a) {
 /* determines largest difference between two elements in array */
}",2442936,400,15,"2442936int largestDifferenceInArray(int[] a) {
 /* determines largest difference between two elements in array */
}",7
400,1,1,5,1,"int largestDifferenceInArray(int[] a) {
 /* determines largest difference between two elements in array */
}",2442936,401,15,"2442936int largestDifferenceInArray(int[] a) {
 /* determines largest difference between two elements in array */
}",7
401,1,0,1,1,"int largestDifferenceInArray(int[] a) {
 /* determines largest difference between two elements in array */
}",2442936,402,15,"2442936int largestDifferenceInArray(int[] a) {
 /* determines largest difference between two elements in array */
}",7
402,1,1,5,1,"int largestDifferenceInArray(int[] a) {
 /* determines largest difference between two elements in array */
}",2442936,403,15,"2442936int largestDifferenceInArray(int[] a) {
 /* determines largest difference between two elements in array */
}",7
403,1,1,4,1,"int largestDifferenceInArray(int[] a) {
 	/* determines largest difference between two elements in array */
  	int max = a[0];
  	for (int i = 1; i < a.length; i++) {
        if (max < a[i]) {
          max = a[i];
        }
    }
}",2442936,404,39,"2442936int largestDifferenceInArray(int[] a) {
 	/* determines largest difference between two elements in array */
  	int max = a[0];
  	for (int i = 1; i < a.length; i++) {
        if (max < a[i]) {
          max = a[i];
        }
    }
}",2
404,1,1,2,4,"int largestDifferenceInArray(int[] a) {
 	/* determines largest difference between two elements in array */
  	int max = a[0];
  	for (int i = 1; i < a.length; i++) {
        if (max < a[i]) {
          max = a[i];
        }
    }
}",2442936,405,39,"2442936int largestDifferenceInArray(int[] a) {
 	/* determines largest difference between two elements in array */
  	int max = a[0];
  	for (int i = 1; i < a.length; i++) {
        if (max < a[i]) {
          max = a[i];
        }
    }
}",2
405,2,1,5,1,"int getTaxFromPerson(Person p) {
  
}",2442936,406,5,"2442936int getTaxFromPerson(Person p) {
  
}",7
406,2,0,2,1,"int getTaxFromPerson(Person p) {
  
}",2442936,407,5,"2442936int getTaxFromPerson(Person p) {
  
}",7
407,2,1,1,1,"int getTaxFromPerson(Person p) {
  
}",2442936,408,5,"2442936int getTaxFromPerson(Person p) {
  
}",7
408,2,1,3,1,"int getTaxFromPerson(Person p) {
  
}",2442936,409,5,"2442936int getTaxFromPerson(Person p) {
  
}",7
409,2,0,4,1,"int getTaxFromPerson(Person p) {
  
}",2442936,410,5,"2442936int getTaxFromPerson(Person p) {
  
}",7
410,2,1,2,1,"int getTaxFromPerson(Person p) {
  
}",2442936,411,5,"2442936int getTaxFromPerson(Person p) {
  
}",7
411,2,0,3,1,"int getTaxFromPerson(Person p) {
  
}",2442936,412,5,"2442936int getTaxFromPerson(Person p) {
  
}",7
412,2,0,2,1,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
}",2442936,413,14,"2442936int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
}",2
413,2,0,1,2,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
}",2442936,414,14,"2442936int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
}",2
414,2,1,3,1,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  if (p == Employee) {
    
  }
}",2442936,415,20,"2442936int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  if (p == Employee) {
    
  }
}",8
415,2,0,2,1,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  if (p == Employee) {
    
  }
}",2442936,416,20,"2442936int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  if (p == Employee) {
    
  }
}",8
416,2,0,5,1,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  if (p == Employee) {
    
  }
}",2442936,417,20,"2442936int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  if (p == Employee) {
    
  }
}",8
417,2,1,4,1,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  if (p == Employee) {
    
  }
}",2442936,418,20,"2442936int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  if (p == Employee) {
    
  }
}",8
418,2,1,5,1,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  if (p == Employee) {
    
  }
}",2442936,419,20,"2442936int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  if (p == Employee) {
    
  }
}",8
419,2,0,3,1,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  if (p == Employee) {
    
  }
}",2442936,420,20,"2442936int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  if (p == Employee) {
    
  }
}",8
420,2,1,1,1,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  if (p == Employee) {
    
  }
}",2442936,421,20,"2442936int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  if (p == Employee) {
    
  }
}",8
421,2,0,1,1,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  if (p == Employee) {
    
  }
}",2442936,422,20,"2442936int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  if (p == Employee) {
    
  }
}",8
422,2,0,2,1,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  int salary = p.getSalary();
  if (salary > 10000) {
  	return p.getSalary() * 0.05;
  } else {
  	return p.getSalary() * 0.02;
  }
}",2442936,423,35,"2442936int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  int salary = p.getSalary();
  if (salary > 10000) {
  	return p.getSalary() * 0.05;
  } else {
  	return p.getSalary() * 0.02;
  }
}",4
423,2,0,1,1,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  int salary = p.getSalary();
  if (salary > 10000) {
  	return p.getSalary() * 0.05;
  } else {
  	return p.getSalary() * 0.02;
  }
}",2442936,424,35,"2442936int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  int salary = p.getSalary();
  if (salary > 10000) {
  	return p.getSalary() * 0.05;
  } else {
  	return p.getSalary() * 0.02;
  }
}",4
424,2,0,5,1,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  int salary = p.getSalary();
  if (salary > 10000) {
  	return p.getSalary() * 0.05;
  } else {
  	return p.getSalary() * 0.02;
  }
}",2442936,425,35,"2442936int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  int salary = p.getSalary();
  if (salary > 10000) {
  	return p.getSalary() * 0.05;
  } else {
  	return p.getSalary() * 0.02;
  }
}",4
425,2,0,5,4,"int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  int salary = p.getSalary();
  if (salary > 10000) {
  	return p.getSalary() * 0.05;
  } else {
  	return p.getSalary() * 0.02;
  }
}",2442936,426,35,"2442936int getTaxFromPerson(Person p) {
  /* given a person, determine their tax liabilities */
  int salary = p.getSalary();
  if (salary > 10000) {
  	return p.getSalary() * 0.05;
  } else {
  	return p.getSalary() * 0.02;
  }
}",4
